name,x_cm,y_cm,z_cm,bx_T,by_T,bz_T
Q10 ,    4.0000,    2.0000,    3.5870,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    4.0000,    3.5870,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    0.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    0.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    0.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    0.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    0.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    2.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    4.0000,    7.1740,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    0.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    0.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    0.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    0.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    0.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    2.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    4.0000,   10.7610,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    0.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    0.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    0.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    0.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    0.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    2.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    4.0000,   14.3480,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -4.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,   -2.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    0.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    2.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,   -2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    0.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    2.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q10 ,    4.0000,    4.0000,   17.9350,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -3.9688,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -3.9688,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -3.9688,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -3.9688,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -3.9688,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -1.9844,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -1.9844,   -1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -1.9844,    0.0000,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -1.9844,    1.9844,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,   -1.9844,    3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q11 ,    0.0000,   -3.9688,  -26.6970,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
